Organism	Operon_ID	ORF_position_within_operon	HBs_per_codon
Escherichia_coli_str_k_12_substr_mg1655	Operon_753	4	7.700507614213198
Escherichia_coli_str_k_12_substr_mg1655	Operon_753	5	7.601123595505618
Escherichia_coli_str_k_12_substr_mg1655	Operon_753	6	7.661064425770308
Escherichia_coli_str_k_12_substr_mg1655	Operon_753	7	7.742528735632184
Escherichia_coli_str_k_12_substr_mg1655	Operon_753	8	7.623333333333333
Escherichia_coli_str_k_12_substr_mg1655	Operon_755	1	7.556363636363637
Escherichia_coli_str_k_12_substr_mg1655	Operon_755	2	7.512903225806451
Escherichia_coli_str_k_12_substr_mg1655	Operon_770	1	7.590163934426229
Escherichia_coli_str_k_12_substr_mg1655	Operon_770	2	7.652317880794702
Escherichia_coli_str_k_12_substr_mg1655	Operon_774	1	7.516483516483516
Escherichia_coli_str_k_12_substr_mg1655	Operon_774	2	7.604838709677419
Escherichia_coli_str_k_12_substr_mg1655	Operon_774	3	7.538888888888889
Escherichia_coli_str_k_12_substr_mg1655	Operon_774	4	7.488745980707395
Escherichia_coli_str_k_12_substr_mg1655	Operon_776	1	7.444444444444445
Escherichia_coli_str_k_12_substr_mg1655	Operon_776	2	7.44794952681388
Escherichia_coli_str_k_12_substr_mg1655	Operon_789	1	7.438679245283019
Escherichia_coli_str_k_12_substr_mg1655	Operon_789	2	7.564179104477612
Escherichia_coli_str_k_12_substr_mg1655	Operon_789	3	7.253623188405797
Escherichia_coli_str_k_12_substr_mg1655	Operon_790	1	7.34375
Escherichia_coli_str_k_12_substr_mg1655	Operon_790	2	7.189845474613686
Escherichia_coli_str_k_12_substr_mg1655	Operon_794	1	7.6138613861386135
Escherichia_coli_str_k_12_substr_mg1655	Operon_794	2	7.633620689655173
Escherichia_coli_str_k_12_substr_mg1655	Operon_795	1	7.564482029598309
Escherichia_coli_str_k_12_substr_mg1655	Operon_795	2	7.681528662420382
Escherichia_coli_str_k_12_substr_mg1655	Operon_811	1	7.549180327868853
Escherichia_coli_str_k_12_substr_mg1655	Operon_811	2	7.4963503649635035
Escherichia_coli_str_k_12_substr_mg1655	Operon_811	3	7.567164179104478
Escherichia_coli_str_k_12_substr_mg1655	Operon_812	1	7.424849699398798
Escherichia_coli_str_k_12_substr_mg1655	Operon_812	2	7.625
Escherichia_coli_str_k_12_substr_mg1655	Operon_812	3	7.396739130434782
Escherichia_coli_str_k_12_substr_mg1655	Operon_814	1	7.620060790273556
Escherichia_coli_str_k_12_substr_mg1655	Operon_814	2	7.582959641255606
Escherichia_coli_str_k_12_substr_mg1655	Operon_814	3	7.629482071713148
Escherichia_coli_str_k_12_substr_mg1655	Operon_817	1	7.493150684931507
Escherichia_coli_str_k_12_substr_mg1655	Operon_817	2	7.551554828150572
Escherichia_coli_str_k_12_substr_mg1655	Operon_817	3	7.573770491803279
Escherichia_coli_str_k_12_substr_mg1655	Operon_827	1	7.554545454545455
Escherichia_coli_str_k_12_substr_mg1655	Operon_827	2	7.568316831683168
Escherichia_coli_str_k_12_substr_mg1655	Operon_827	3	7.5349544072948325
Escherichia_coli_str_k_12_substr_mg1655	Operon_828	1	7.51685393258427
Escherichia_coli_str_k_12_substr_mg1655	Operon_828	2	7.475789473684211
Escherichia_coli_str_k_12_substr_mg1655	Operon_831	1	7.5830324909747295
Escherichia_coli_str_k_12_substr_mg1655	Operon_831	2	7.606741573033708
Escherichia_coli_str_k_12_substr_mg1655	Operon_831	3	7.627177700348432
Escherichia_coli_str_k_12_substr_mg1655	Operon_831	4	7.628571428571429
Escherichia_coli_str_k_12_substr_mg1655	Operon_831	5	7.476923076923077
Escherichia_coli_str_k_12_substr_mg1655	Operon_831	6	7.604651162790698
Escherichia_coli_str_k_12_substr_mg1655	Operon_831	7	7.6475195822454305
Escherichia_coli_str_k_12_substr_mg1655	Operon_831	8	7.646464646464646
Escherichia_coli_str_k_12_substr_mg1655	Operon_831	9	7.580152671755725
Escherichia_coli_str_k_12_substr_mg1655	Operon_834	1	7.523809523809524
Escherichia_coli_str_k_12_substr_mg1655	Operon_834	2	7.5582329317269075
Escherichia_coli_str_k_12_substr_mg1655	Operon_835	1	7.422343324250681
Escherichia_coli_str_k_12_substr_mg1655	Operon_835	2	7.5395061728395065
Escherichia_coli_str_k_12_substr_mg1655	Operon_836	1	7.561728395061729
Escherichia_coli_str_k_12_substr_mg1655	Operon_836	2	7.520161290322581
Escherichia_coli_str_k_12_substr_mg1655	Operon_836	3	7.5227272727272725
Escherichia_coli_str_k_12_substr_mg1655	Operon_836	4	7.531135531135531
Escherichia_coli_str_k_12_substr_mg1655	Operon_836	5	7.592592592592593
Escherichia_coli_str_k_12_substr_mg1655	Operon_838	1	7.576158940397351
Escherichia_coli_str_k_12_substr_mg1655	Operon_838	2	7.566801619433198
Escherichia_coli_str_k_12_substr_mg1655	Operon_838	3	7.67816091954023
Escherichia_coli_str_k_12_substr_mg1655	Operon_840	1	7.598039215686274
Escherichia_coli_str_k_12_substr_mg1655	Operon_840	2	7.5816023738872405
Escherichia_coli_str_k_12_substr_mg1655	Operon_841	1	7.557251908396947
Escherichia_coli_str_k_12_substr_mg1655	Operon_841	2	7.476190476190476
Escherichia_coli_str_k_12_substr_mg1655	Operon_842	1	7.472668810289389
Escherichia_coli_str_k_12_substr_mg1655	Operon_842	2	7.573696145124717
Escherichia_coli_str_k_12_substr_mg1655	Operon_847	1	7.550813008130081
Escherichia_coli_str_k_12_substr_mg1655	Operon_847	2	7.6092715231788075
Escherichia_coli_str_k_12_substr_mg1655	Operon_847	3	7.686915887850467
Escherichia_coli_str_k_12_substr_mg1655	Operon_854	1	7.5565610859728505
Escherichia_coli_str_k_12_substr_mg1655	Operon_854	2	7.561643835616438
Escherichia_coli_str_k_12_substr_mg1655	Operon_856	1	7.496
Escherichia_coli_str_k_12_substr_mg1655	Operon_856	2	7.594501718213058
Escherichia_coli_str_k_12_substr_mg1655	Operon_856	3	7.380530973451328
Escherichia_coli_str_k_12_substr_mg1655	Operon_862	1	7.609339407744875
Escherichia_coli_str_k_12_substr_mg1655	Operon_862	2	7.502336448598131
Escherichia_coli_str_k_12_substr_mg1655	Operon_863	1	7.475903614457831
Escherichia_coli_str_k_12_substr_mg1655	Operon_863	2	7.587982832618025
Escherichia_coli_str_k_12_substr_mg1655	Operon_863	3	7.510980966325037
Escherichia_coli_str_k_12_substr_mg1655	Operon_874	1	7.352941176470588
Escherichia_coli_str_k_12_substr_mg1655	Operon_874	2	7.580985915492958
Escherichia_coli_str_k_12_substr_mg1655	Operon_874	3	7.546816479400749
Escherichia_coli_str_k_12_substr_mg1655	Operon_874	4	7.5092592592592595
Escherichia_coli_str_k_12_substr_mg1655	Operon_878	1	7.647668393782383
Escherichia_coli_str_k_12_substr_mg1655	Operon_878	2	7.52863436123348
Escherichia_coli_str_k_12_substr_mg1655	Operon_882	1	7.656200941915228
Escherichia_coli_str_k_12_substr_mg1655	Operon_882	2	7.668103448275862
Escherichia_coli_str_k_12_substr_mg1655	Operon_882	3	7.608247422680412
Escherichia_coli_str_k_12_substr_mg1655	Operon_883	1	7.530541012216405
Escherichia_coli_str_k_12_substr_mg1655	Operon_883	2	7.631720430107527
Escherichia_coli_str_k_12_substr_mg1655	Operon_884	1	7.503105590062112
Escherichia_coli_str_k_12_substr_mg1655	Operon_884	2	7.552
Escherichia_coli_str_k_12_substr_mg1655	Operon_884	3	7.538784067085954
Escherichia_coli_str_k_12_substr_mg1655	Operon_886	1	7.571428571428571
Escherichia_coli_str_k_12_substr_mg1655	Operon_886	2	7.356807511737089
Escherichia_coli_str_k_12_substr_mg1655	Operon_891	1	7.577586206896552
Escherichia_coli_str_k_12_substr_mg1655	Operon_891	2	7.581218274111675
Escherichia_coli_str_k_12_substr_mg1655	Operon_898	1	7.474299065420561
Escherichia_coli_str_k_12_substr_mg1655	Operon_898	2	7.503875968992248
Escherichia_coli_str_k_12_substr_mg1655	Operon_901	1	7.494915254237288
Escherichia_coli_str_k_12_substr_mg1655	Operon_901	2	7.5
Escherichia_coli_str_k_12_substr_mg1655	Operon_903	1	7.493036211699164
Escherichia_coli_str_k_12_substr_mg1655	Operon_903	2	7.476086956521739
Escherichia_coli_str_k_12_substr_mg1655	Operon_903	3	7.402298850574713
Escherichia_coli_str_k_12_substr_mg1655	Operon_903	4	7.362007168458781
Escherichia_coli_str_k_12_substr_mg1655	Operon_903	5	7.360759493670886
Escherichia_coli_str_k_12_substr_mg1655	Operon_903	6	7.434250764525994
Escherichia_coli_str_k_12_substr_mg1655	Operon_903	7	7.2687747035573125
Escherichia_coli_str_k_12_substr_mg1655	Operon_905	1	7.593457943925234
Escherichia_coli_str_k_12_substr_mg1655	Operon_905	2	7.533923303834809
Escherichia_coli_str_k_12_substr_mg1655	Operon_913	1	7.605504587155964
Escherichia_coli_str_k_12_substr_mg1655	Operon_913	2	7.532110091743119
Escherichia_coli_str_k_12_substr_mg1655	Operon_913	3	7.703125
Escherichia_coli_str_k_12_substr_mg1655	Operon_913	4	7.691516709511568
Escherichia_coli_str_k_12_substr_mg1655	Operon_913	5	7.688524590163935
Escherichia_coli_str_k_12_substr_mg1655	Operon_913	6	7.546610169491525
Escherichia_coli_str_k_12_substr_mg1655	Operon_913	7	7.451327433628318
Escherichia_coli_str_k_12_substr_mg1655	Operon_913	8	7.443037974683544
Escherichia_coli_str_k_12_substr_mg1655	Operon_915	1	7.651105651105651
Escherichia_coli_str_k_12_substr_mg1655	Operon_915	2	7.681159420289855
Escherichia_coli_str_k_12_substr_mg1655	Operon_915	3	7.742393509127789
Escherichia_coli_str_k_12_substr_mg1655	Operon_915	4	7.667410714285714
Escherichia_coli_str_k_12_substr_mg1655	Operon_915	5	7.6006191950464395
Escherichia_coli_str_k_12_substr_mg1655	Operon_921	1	7.317757009345795
Escherichia_coli_str_k_12_substr_mg1655	Operon_921	2	7.47682119205298
Escherichia_coli_str_k_12_substr_mg1655	Operon_921	3	7.495726495726496
Escherichia_coli_str_k_12_substr_mg1655	Operon_921	4	7.246428571428571
Escherichia_coli_str_k_12_substr_mg1655	Operon_921	5	7.403547671840355
Escherichia_coli_str_k_12_substr_mg1655	Operon_921	6	7.544
Escherichia_coli_str_k_12_substr_mg1655	Operon_937	1	7.663608562691132
Escherichia_coli_str_k_12_substr_mg1655	Operon_937	2	7.483695652173913
Escherichia_coli_str_k_12_substr_mg1655	Operon_937	3	7.656
Escherichia_coli_str_k_12_substr_mg1655	Operon_949	1	7.557291666666667
Escherichia_coli_str_k_12_substr_mg1655	Operon_949	2	7.424812030075188
Escherichia_coli_str_k_12_substr_mg1655	Operon_950	1	7.513833992094861
Escherichia_coli_str_k_12_substr_mg1655	Operon_950	2	7.432525951557094
Escherichia_coli_str_k_12_substr_mg1655	Operon_950	3	7.360189573459715
Escherichia_coli_str_k_12_substr_mg1655	Operon_950	4	7.348148148148148
Escherichia_coli_str_k_12_substr_mg1655	Operon_953	1	7.61432777232581
Escherichia_coli_str_k_12_substr_mg1655	Operon_953	2	7.547445255474453
Escherichia_coli_str_k_12_substr_mg1655	Operon_955	1	7.6016260162601625
Escherichia_coli_str_k_12_substr_mg1655	Operon_955	2	7.546370967741935
Escherichia_coli_str_k_12_substr_mg1655	Operon_955	3	7.514056224899599
Escherichia_coli_str_k_12_substr_mg1655	Operon_955	4	7.599056603773585
Escherichia_coli_str_k_12_substr_mg1655	Operon_955	5	7.646191646191646
Escherichia_coli_str_k_12_substr_mg1655	Operon_955	6	7.460431654676259
Escherichia_coli_str_k_12_substr_mg1655	Operon_960	1	7.483253588516747
Escherichia_coli_str_k_12_substr_mg1655	Operon_960	2	7.439372325249644
Escherichia_coli_str_k_12_substr_mg1655	Operon_960	3	7.572769953051643
Escherichia_coli_str_k_12_substr_mg1655	Operon_961	1	7.54054054054054
Escherichia_coli_str_k_12_substr_mg1655	Operon_961	2	7.477099236641221
Escherichia_coli_str_k_12_substr_mg1655	Operon_961	3	7.586715867158672
Escherichia_coli_str_k_12_substr_mg1655	Operon_979	1	7.544117647058823
Escherichia_coli_str_k_12_substr_mg1655	Operon_979	2	7.603825136612022
Escherichia_coli_str_k_12_substr_mg1655	Operon_979	3	7.57
Escherichia_coli_str_k_12_substr_mg1655	Operon_986	1	7.372727272727273
Escherichia_coli_str_k_12_substr_mg1655	Operon_986	2	7.557077625570776
Escherichia_coli_str_k_12_substr_mg1655	Operon_986	3	7.5458823529411765
Escherichia_coli_str_k_12_substr_mg1655	Operon_986	4	7.592334494773519
Escherichia_coli_str_k_12_substr_mg1655	Operon_987	1	7.514851485148514
Escherichia_coli_str_k_12_substr_mg1655	Operon_987	2	7.5489021956087825
Escherichia_coli_str_k_12_substr_mg1655	Operon_989	1	7.476415094339623
Escherichia_coli_str_k_12_substr_mg1655	Operon_989	2	7.581896551724138
Escherichia_coli_str_k_12_substr_mg1655	Operon_989	3	7.594202898550725
Escherichia_coli_str_k_12_substr_mg1655	Operon_989	4	7.577903682719547
Escherichia_coli_str_k_12_substr_mg1655	Operon_989	5	7.661268556005398
Escherichia_coli_str_k_12_substr_mg1655	Operon_989	6	7.637305699481865
Escherichia_coli_str_k_12_substr_mg1655	Operon_989	7	7.546391752577319
Escherichia_coli_str_k_12_substr_mg1655	Operon_995	1	7.529411764705882
Escherichia_coli_str_k_12_substr_mg1655	Operon_995	2	7.581920903954802
Escherichia_coli_str_k_12_substr_mg1655	Operon_996	1	7.618075801749272
Escherichia_coli_str_k_12_substr_mg1655	Operon_996	2	7.41796875
Escherichia_coli_str_k_12_substr_mg1655	Operon_996	3	7.527918781725888
Escherichia_coli_str_k_12_substr_mg1655	Operon_997	1	7.567880794701987
Escherichia_coli_str_k_12_substr_mg1655	Operon_997	2	7.554585152838428
Escherichia_coli_str_k_12_substr_mg1655	Operon_997	3	7.414691943127962
Escherichia_coli_str_k_12_substr_mg1655	Operon_1000	1	7.546448087431694
Escherichia_coli_str_k_12_substr_mg1655	Operon_1000	2	7.613247863247863
Escherichia_coli_str_k_12_substr_mg1655	Operon_1002	1	7.52073732718894
Escherichia_coli_str_k_12_substr_mg1655	Operon_1002	2	7.479166666666667
Escherichia_coli_str_k_12_substr_mg1655	Operon_1004	1	7.526970954356846
Escherichia_coli_str_k_12_substr_mg1655	Operon_1004	2	7.605206073752711
Escherichia_coli_str_k_12_substr_mg1655	Operon_1006	1	7.573385518590998
Escherichia_coli_str_k_12_substr_mg1655	Operon_1006	2	7.578833693304536
Escherichia_coli_str_k_12_substr_mg1655	Operon_1008	1	7.270491803278689
Escherichia_coli_str_k_12_substr_mg1655	Operon_1008	2	7.545454545454546
Escherichia_coli_str_k_12_substr_mg1655	Operon_1017	1	7.6
Escherichia_coli_str_k_12_substr_mg1655	Operon_1017	2	7.578947368421052
Escherichia_coli_str_k_12_substr_mg1655	Operon_1017	3	7.587378640776699
Escherichia_coli_str_k_12_substr_mg1655	Operon_1017	4	7.536921151439299
Escherichia_coli_str_k_12_substr_mg1655	Operon_1017	5	7.522867737948084
Escherichia_coli_str_k_12_substr_mg1655	Operon_1020	1	7.406417112299465
Escherichia_coli_str_k_12_substr_mg1655	Operon_1020	2	7.535087719298246
Escherichia_coli_str_k_12_substr_mg1655	Operon_1022	1	7.5209876543209875
Escherichia_coli_str_k_12_substr_mg1655	Operon_1022	2	7.347058823529411
Escherichia_coli_str_k_12_substr_mg1655	Operon_1043	1	7.610526315789474
Escherichia_coli_str_k_12_substr_mg1655	Operon_1043	2	7.579439252336448
Escherichia_coli_str_k_12_substr_mg1655	Operon_1043	3	7.447916666666667
Escherichia_coli_str_k_12_substr_mg1655	Operon_1046	1	7.408878504672897
Escherichia_coli_str_k_12_substr_mg1655	Operon_1046	2	7.484599589322382
Escherichia_coli_str_k_12_substr_mg1655	Operon_1062	1	7.591792656587473
Escherichia_coli_str_k_12_substr_mg1655	Operon_1062	2	7.559870550161812
Escherichia_coli_str_k_12_substr_mg1655	Operon_1062	3	7.583333333333333
Escherichia_coli_str_k_12_substr_mg1655	Operon_1068	1	7.522012578616352
Escherichia_coli_str_k_12_substr_mg1655	Operon_1068	2	7.5668549905838045
Escherichia_coli_str_k_12_substr_mg1655	Operon_1072	1	7.336814621409921
Escherichia_coli_str_k_12_substr_mg1655	Operon_1072	2	7.344632768361582
Escherichia_coli_str_k_12_substr_mg1655	Operon_1072	3	7.345238095238095
Escherichia_coli_str_k_12_substr_mg1655	Operon_1072	4	7.340983606557377
Escherichia_coli_str_k_12_substr_mg1655	Operon_1076	1	7.322638146167558
Escherichia_coli_str_k_12_substr_mg1655	Operon_1076	2	7.160621761658031
Escherichia_coli_str_k_12_substr_mg1655	Operon_1077	1	7.309608540925267
Escherichia_coli_str_k_12_substr_mg1655	Operon_1077	2	7.379266750948167
Escherichia_coli_str_k_12_substr_mg1655	Operon_1077	3	7.401939655172414
Escherichia_coli_str_k_12_substr_mg1655	Operon_1080	1	7.331887201735358
Escherichia_coli_str_k_12_substr_mg1655	Operon_1080	2	7.507425742574258
Escherichia_coli_str_k_12_substr_mg1655	Operon_1081	1	7.587628865979381
Escherichia_coli_str_k_12_substr_mg1655	Operon_1081	2	7.51063829787234
Escherichia_coli_str_k_12_substr_mg1655	Operon_1081	3	7.648093841642229
Escherichia_coli_str_k_12_substr_mg1655	Operon_1081	4	7.591973244147157
Escherichia_coli_str_k_12_substr_mg1655	Operon_1081	5	7.623100303951368
Escherichia_coli_str_k_12_substr_mg1655	Operon_1081	6	7.6375404530744335
Escherichia_coli_str_k_12_substr_mg1655	Operon_1085	1	7.560070671378092
Escherichia_coli_str_k_12_substr_mg1655	Operon_1085	2	7.572700296735905
Escherichia_coli_str_k_12_substr_mg1655	Operon_1087	1	7.490825688073395
Escherichia_coli_str_k_12_substr_mg1655	Operon_1087	2	7.650847457627119
Escherichia_coli_str_k_12_substr_mg1655	Operon_1087	3	7.625621890547263
Escherichia_coli_str_k_12_substr_mg1655	Operon_1087	4	7.612244897959184
Escherichia_coli_str_k_12_substr_mg1655	Operon_1090	1	7.468682505399568
Escherichia_coli_str_k_12_substr_mg1655	Operon_1090	2	7.651162790697675
Escherichia_coli_str_k_12_substr_mg1655	Operon_1090	3	7.629126213592233
Escherichia_coli_str_k_12_substr_mg1655	Operon_1090	4	7.689655172413793
Escherichia_coli_str_k_12_substr_mg1655	Operon_1090	5	7.581497797356828
Escherichia_coli_str_k_12_substr_mg1655	Operon_1095	1	7.253298153034301
Escherichia_coli_str_k_12_substr_mg1655	Operon_1095	2	7.140562248995984
Escherichia_coli_str_k_12_substr_mg1655	Operon_1096	1	6.819875776397516
Escherichia_coli_str_k_12_substr_mg1655	Operon_1096	2	7.711111111111111
Escherichia_coli_str_k_12_substr_mg1655	Operon_1104	1	7.595375722543353
Escherichia_coli_str_k_12_substr_mg1655	Operon_1104	2	7.553333333333334
Escherichia_coli_str_k_12_substr_mg1655	Operon_1111	1	7.532110091743119
Escherichia_coli_str_k_12_substr_mg1655	Operon_1111	2	7.4804469273743015
Escherichia_coli_str_k_12_substr_mg1655	Operon_1116	1	7.378787878787879
Escherichia_coli_str_k_12_substr_mg1655	Operon_1116	2	7.595166163141994
Escherichia_coli_str_k_12_substr_mg1655	Operon_1133	1	7.517401392111369
Escherichia_coli_str_k_12_substr_mg1655	Operon_1133	2	7.527303754266212
Escherichia_coli_str_k_12_substr_mg1655	Operon_1133	3	7.3076923076923075
Escherichia_coli_str_k_12_substr_mg1655	Operon_1133	4	7.396039603960396
Escherichia_coli_str_k_12_substr_mg1655	Operon_1138	1	7.590163934426229
Escherichia_coli_str_k_12_substr_mg1655	Operon_1138	2	7.652317880794702
Escherichia_coli_str_k_12_substr_mg1655	Operon_1153	1	7.442708333333333
Escherichia_coli_str_k_12_substr_mg1655	Operon_1153	2	7.466966966966967
Escherichia_coli_str_k_12_substr_mg1655	Operon_1176	1	7.549800796812749
Escherichia_coli_str_k_12_substr_mg1655	Operon_1176	2	7.517350157728707
Escherichia_coli_str_k_12_substr_mg1655	Operon_1187	1	7.56420233463035
Escherichia_coli_str_k_12_substr_mg1655	Operon_1187	2	7.6892655367231635
Escherichia_coli_str_k_12_substr_mg1655	Operon_1187	3	7.633047210300429
Escherichia_coli_str_k_12_substr_mg1655	Operon_1190	1	7.695454545454545
Escherichia_coli_str_k_12_substr_mg1655	Operon_1190	2	7.612433862433862
Escherichia_coli_str_k_12_substr_mg1655	Operon_1190	3	7.642045454545454
Escherichia_coli_str_k_12_substr_mg1655	Operon_1190	4	7.608365019011407
Escherichia_coli_str_k_12_substr_mg1655	Operon_1190	5	7.672364672364672
Escherichia_coli_str_k_12_substr_mg1655	Operon_1190	6	7.5836298932384345
Escherichia_coli_str_k_12_substr_mg1655	Operon_1190	7	7.608843537414966
Escherichia_coli_str_k_12_substr_mg1655	Operon_1190	8	7.5011600928074245
Escherichia_coli_str_k_12_substr_mg1655	Operon_1190	9	7.316071428571429
Escherichia_coli_str_k_12_substr_mg1655	Operon_1194	1	7.729857819905213
Escherichia_coli_str_k_12_substr_mg1655	Operon_1194	2	7.747072599531616
Escherichia_coli_str_k_12_substr_mg1655	Operon_1194	3	7.719758064516129
Escherichia_coli_str_k_12_substr_mg1655	Operon_1195	1	7.526881720430108
Escherichia_coli_str_k_12_substr_mg1655	Operon_1195	2	7.568627450980392
Escherichia_coli_str_k_12_substr_mg1655	Operon_1208	1	7.495412844036697
Escherichia_coli_str_k_12_substr_mg1655	Operon_1208	2	7.5894308943089435
Escherichia_coli_str_k_12_substr_mg1655	Operon_1209	1	7.556410256410256
Escherichia_coli_str_k_12_substr_mg1655	Operon_1209	2	7.504854368932039
Escherichia_coli_str_k_12_substr_mg1655	Operon_1222	1	7.409810126582278
Escherichia_coli_str_k_12_substr_mg1655	Operon_1222	2	7.444444444444445
Escherichia_coli_str_k_12_substr_mg1655	Operon_1222	3	7.622448979591836
Escherichia_coli_str_k_12_substr_mg1655	Operon_1223	1	7.63147792706334
Escherichia_coli_str_k_12_substr_mg1655	Operon_1223	2	7.69172932330827
Escherichia_coli_str_k_12_substr_mg1655	Operon_1223	3	7.584988962472406
Escherichia_coli_str_k_12_substr_mg1655	Operon_1223	4	7.64070351758794
Escherichia_coli_str_k_12_substr_mg1655	Operon_1223	5	7.605947955390334
Escherichia_coli_str_k_12_substr_mg1655	Operon_1226	1	7.479838709677419
Escherichia_coli_str_k_12_substr_mg1655	Operon_1226	2	7.394444444444445
Escherichia_coli_str_k_12_substr_mg1655	Operon_1232	1	7.550308008213553
Escherichia_coli_str_k_12_substr_mg1655	Operon_1232	2	7.418181818181818
Escherichia_coli_str_k_12_substr_mg1655	Operon_1233	1	7.546268656716418
Escherichia_coli_str_k_12_substr_mg1655	Operon_1233	2	7.553254437869822
Escherichia_coli_str_k_12_substr_mg1655	Operon_1233	3	7.570957095709571
Escherichia_coli_str_k_12_substr_mg1655	Operon_1233	4	7.371335504885994
Escherichia_coli_str_k_12_substr_mg1655	Operon_1233	5	7.431985294117647
Escherichia_coli_str_k_12_substr_mg1655	Operon_1243	1	7.392156862745098
Escherichia_coli_str_k_12_substr_mg1655	Operon_1243	2	7.4163701067615655
Escherichia_coli_str_k_12_substr_mg1655	Operon_1246	1	7.676991150442478
Escherichia_coli_str_k_12_substr_mg1655	Operon_1246	2	7.69198312236287
Escherichia_coli_str_k_12_substr_mg1655	Operon_1246	3	7.6120857699805065
Escherichia_coli_str_k_12_substr_mg1655	Operon_1246	4	7.64823717948718
Escherichia_coli_str_k_12_substr_mg1655	Operon_1249	1	7.601001669449082
Escherichia_coli_str_k_12_substr_mg1655	Operon_1249	2	7.552995391705069
Escherichia_coli_str_k_12_substr_mg1655	Operon_1258	1	7.5473684210526315
Escherichia_coli_str_k_12_substr_mg1655	Operon_1258	2	7.392592592592592
Escherichia_coli_str_k_12_substr_mg1655	Operon_1258	3	7.427480916030534
Escherichia_coli_str_k_12_substr_mg1655	Operon_1258	4	7.654676258992806
Escherichia_coli_str_k_12_substr_mg1655	Operon_1258	5	7.590027700831025
Escherichia_coli_str_k_12_substr_mg1655	Operon_1258	6	7.630071599045346
Escherichia_coli_str_k_12_substr_mg1655	Operon_1259	1	7.543269230769231
Escherichia_coli_str_k_12_substr_mg1655	Operon_1259	2	7.602112676056338
Escherichia_coli_str_k_12_substr_mg1655	Operon_1259	3	7.575949367088608
Escherichia_coli_str_k_12_substr_mg1655	Operon_1262	1	7.492307692307692
Escherichia_coli_str_k_12_substr_mg1655	Operon_1262	2	7.53021978021978
Escherichia_coli_str_k_12_substr_mg1655	Operon_1266	1	7.606635071090047
Escherichia_coli_str_k_12_substr_mg1655	Operon_1266	2	7.505285412262157
Escherichia_coli_str_k_12_substr_mg1655	Operon_1274	1	7.739495798319328
Escherichia_coli_str_k_12_substr_mg1655	Operon_1274	2	7.688221709006928
Escherichia_coli_str_k_12_substr_mg1655	Operon_1277	1	7.585603112840467
Escherichia_coli_str_k_12_substr_mg1655	Operon_1277	2	7.581920903954802
Escherichia_coli_str_k_12_substr_mg1655	Operon_1278	1	7.529550827423168
Escherichia_coli_str_k_12_substr_mg1655	Operon_1278	2	7.442857142857143
Escherichia_coli_str_k_12_substr_mg1655	Operon_1280	1	7.428571428571429
Escherichia_coli_str_k_12_substr_mg1655	Operon_1280	2	7.5590909090909095
Escherichia_coli_str_k_12_substr_mg1655	Operon_1298	1	7.4
Escherichia_coli_str_k_12_substr_mg1655	Operon_1298	2	7.432835820895522
Escherichia_coli_str_k_12_substr_mg1655	Operon_1304	1	6.931034482758621
Escherichia_coli_str_k_12_substr_mg1655	Operon_1304	2	7.045045045045045
Escherichia_coli_str_k_12_substr_mg1655	Operon_1306	1	7.536697247706422
Escherichia_coli_str_k_12_substr_mg1655	Operon_1306	2	7.5064935064935066
Escherichia_coli_str_k_12_substr_mg1655	Operon_1306	3	7.612466124661246
Escherichia_coli_str_k_12_substr_mg1655	Operon_1306	4	7.714953271028038
Escherichia_coli_str_k_12_substr_mg1655	Operon_1306	5	7.568927789934355
Escherichia_coli_str_k_12_substr_mg1655	Operon_1307	1	7.433035714285714
Escherichia_coli_str_k_12_substr_mg1655	Operon_1307	2	7.540041067761807
Escherichia_coli_str_k_12_substr_mg1655	Operon_1311	1	7.553571428571429
Escherichia_coli_str_k_12_substr_mg1655	Operon_1311	2	7.582236842105263
Escherichia_coli_str_k_12_substr_mg1655	Operon_1311	3	7.556626506024096
Escherichia_coli_str_k_12_substr_mg1655	Operon_1311	4	7.653846153846154
Escherichia_coli_str_k_12_substr_mg1655	Operon_1311	5	7.625
Escherichia_coli_str_k_12_substr_mg1655	Operon_1319	1	7.397790055248619
Escherichia_coli_str_k_12_substr_mg1655	Operon_1319	2	7.590643274853801
Escherichia_coli_str_k_12_substr_mg1655	Operon_1319	3	7.6
Escherichia_coli_str_k_12_substr_mg1655	Operon_1319	4	7.691588785046729
Escherichia_coli_str_k_12_substr_mg1655	Operon_1319	5	7.484126984126984
Escherichia_coli_str_k_12_substr_mg1655	Operon_1319	6	7.516666666666667
Escherichia_coli_str_k_12_substr_mg1655	Operon_1327	1	7.522012578616352
Escherichia_coli_str_k_12_substr_mg1655	Operon_1327	2	7.554744525547445
Escherichia_coli_str_k_12_substr_mg1655	Operon_1327	3	7.640127388535032
Escherichia_coli_str_k_12_substr_mg1655	Operon_1327	4	7.6256830601092895
Escherichia_coli_str_k_12_substr_mg1655	Operon_1327	5	7.605150214592275
Escherichia_coli_str_k_12_substr_mg1655	Operon_1327	6	7.6130268199233715
Escherichia_coli_str_k_12_substr_mg1655	Operon_1327	7	7.773809523809524
Escherichia_coli_str_k_12_substr_mg1655	Operon_1327	8	7.54590570719603
Escherichia_coli_str_k_12_substr_mg1655	Operon_1327	9	7.637931034482759
Escherichia_coli_str_k_12_substr_mg1655	Operon_1327	10	7.5851851851851855
