Genome	No_of_CDSs	Length_total	Length_mean	Length_median	Length_sd	GC_mean	GC_median	GC_sd	GC1_mean	GC1_median	GC1_sd	GC2_mean	GC2_median	GC2_sd	GC3_mean	GC3_median	GC3_sd
GCF_001305655.1_ASM130565v1	2238	1958583	875.148793565684	744	617.714357869098	0.633020647584472	0.642499561963405	0.0507636343415018	0.679225924648229	0.684715223698275	0.0594967850854217	0.435025910787104	0.434384831925816	0.0593456389333706	0.784811133989187	0.809888255150739	0.0932889360228996
GCF_001412615.1_ASM141261v1	2028	1743656	859.790927021696	744	569.87057590926	0.540409075492614	0.537216828478964	0.066742382514727	0.618690526244726	0.617740726863994	0.0667364794240331	0.423269275817856	0.423405260098809	0.057394386081097	0.579267316909765	0.572615108905431	0.123226556948053
GCF_001433455.1_ASM143345v1	2590	2184207	843.323166023166	732	579.726395725721	0.419527721591565	0.418141708437761	0.0371197270017124	0.496035539061481	0.498349763084799	0.0497611766328777	0.337361282412103	0.336323411102172	0.0515163878656846	0.425185321403164	0.417570652046027	0.0710113593717786
GCF_001458655.1_Mb9	2372	2070511	872.89671163575	729	619.054254019631	0.429983606812412	0.438979605220014	0.0525939559250088	0.509230430084893	0.519165260923981	0.0687361653752398	0.347419605419543	0.348808848553602	0.0543227795714029	0.433300261178215	0.443298969072165	0.0876074593206976
GCF_001477655.1_ASM147765v1	2272	2244007	987.679137323944	762	1165.50442663774	0.327224865574599	0.331697220816972	0.0419120091554746	0.429861158852568	0.432373421456391	0.0667598385047227	0.315310176014658	0.317391304347826	0.0613668908023374	0.23650320991158	0.231263766519824	0.0630128698060153
GCF_001481685.1_ASM148168v1	1483	1264185	852.451112609575	726	605.215920028029	0.447180926271583	0.449275362318841	0.0385806228918631	0.498777520101001	0.5	0.0491331303559751	0.362203094061054	0.362637362637363	0.0492284609403667	0.480561913642872	0.487654320987654	0.0763450526103416
GCF_001484685.1_ASM148468v1	2137	1778861	832.410388394946	723	542.791451202736	0.446930985817835	0.445205479452055	0.0416451321269036	0.508350721866652	0.513157894736842	0.0525046383961897	0.34924342871618	0.347222222222222	0.0545559161349328	0.483200471090347	0.478125	0.0814171321418401
GCF_001488575.1_Halobacterium_hubeiense_JI20-1	3201	2704907	845.019368947204	726	564.866223321705	0.673255851326937	0.686507936507937	0.0572224116095422	0.702978273690789	0.708333333333333	0.0649264768715021	0.441584365263475	0.438461538461538	0.064022411092138	0.875206723951003	0.922268907563025	0.108547809457359
GCF_001548675.1_ASM154867v1	2105	2019495	959.380047505938	741	1283.5994708993	0.350398386551123	0.35244161358811	0.0383086461870006	0.446942419261164	0.448529411764706	0.0596403942320187	0.32336931792817	0.324742268041237	0.0585832122249128	0.280883332787136	0.27741935483871	0.0702163370329949
GCF_001560915.1_ASM156091v1	1813	1749134	964.773303916161	807	815.213011961852	0.547046983923977	0.558943089430894	0.0488628182974904	0.538848384952119	0.543157894736842	0.0507631282776376	0.392243673718628	0.391566265060241	0.0486775240485992	0.710048922931517	0.731182795698925	0.103880533493127
GCF_001563245.1_ASM156324v1	1825	1670117	915.132602739726	780	666.623780930151	0.299938466826542	0.302083333333333	0.0388449642749381	0.425944696890102	0.43048128342246	0.0724500627961396	0.316789161580418	0.3202416918429	0.0641348513881429	0.157084285888668	0.152597402597403	0.0395042423389649
GCF_001577775.1_ASM157777v1	2139	1819749	850.747545582048	750	555.915776573164	0.446098916246812	0.449275362318841	0.0440771504569423	0.502696216388585	0.506410256410256	0.0509405459501164	0.347192724885148	0.346938775510204	0.0521352924009447	0.488406960207226	0.492307692307692	0.0920235926812444
GCF_001592435.1_ASM159243v1	2026	1730663	854.226554787759	729	565.456355854257	0.521684562442413	0.527340808530519	0.0394229940278933	0.552728365846535	0.556701030927835	0.0491428867365411	0.364550691571042	0.364440532081377	0.053112521382564	0.647775491614372	0.65790443293034	0.0850638540760416
GCF_001647085.1_ASM164708v1	2099	1724208	821.442591710338	707	552.118636237359	0.515060050515099	0.52436974789916	0.0439655733024765	0.538100392717545	0.546762589928058	0.0555752938327662	0.373208704108736	0.365333333333333	0.0672402519193065	0.633884112804353	0.653310104529617	0.0950238612130508
GCF_001719125.1_ASM171912v1	2667	2317452	868.935883014623	765	548.29696712141	0.349808280417816	0.35031847133758	0.0352132373756917	0.420673882481895	0.424929178470255	0.0545365905037413	0.326365150787412	0.326763485477178	0.0535965713144788	0.302385574004307	0.293975903614458	0.0585934304274587
GCF_001767315.1_ASM176731v1	2003	1796513	896.91113330005	768	593.385337644883	0.641854719100496	0.647249190938511	0.0409739743514174	0.684413061982635	0.688715953307393	0.0528749143266666	0.440840583605346	0.442307692307692	0.0548104093584796	0.800310447565909	0.816993464052288	0.0765842779373075
GCF_001886955.1_ASM188695v1	2095	1886318	900.390453460621	765	624.905073444099	0.64095438664872	0.647168059424327	0.041207178488926	0.683703800473495	0.688442211055276	0.0527285385255844	0.441506759182841	0.443850267379679	0.0546094957941624	0.797653321587572	0.815384615384615	0.0792911319042328
GCF_001889405.1_ASM188940v1	2010	1819361	905.154726368159	774	630.711064931185	0.429932810491371	0.433759695895618	0.0409686089924429	0.522475878432438	0.528215467328371	0.0581929776528407	0.363045854881802	0.365117248172141	0.0465603612351336	0.404276619925753	0.404787954569136	0.0650826123230235
GCF_001971705.1_ASM197170v1	3692	3250552	880.431202600217	768	593.106038210505	0.618803619230841	0.626885648600132	0.0453269284896663	0.669887518687935	0.674698795180723	0.0571528964028916	0.43062349148207	0.430341388569237	0.0564536032339189	0.755900749390855	0.777777777777778	0.0870464260270799
GCF_001989615.1_ASM198961v1	3791	3302590	871.165919282511	741	590.379278975815	0.661087990936556	0.669257340241796	0.0450938316449053	0.693215286813071	0.698581560283688	0.0588544544624774	0.444521077894956	0.442831215970962	0.0625265019190079	0.845527436514037	0.870967741935484	0.0823361830687307
GCF_002078355.1_ASM207835v1	1790	1603033	895.549162011173	807	563.52713546525	0.371088834459895	0.376952267452801	0.0410652060926812	0.43218031330214	0.439092188466821	0.0584075486704869	0.330928529067283	0.332555416371657	0.0519958139832527	0.350157146984837	0.354838709677419	0.0514904168662116
GCF_002156705.1_ASM215670v1	3745	3331245	889.518024032043	771	611.227585328581	0.645894449985493	0.654121863799283	0.0441203683836467	0.692046538132569	0.698412698412698	0.0593966643737184	0.44240470709366	0.439024390243902	0.064000750325606	0.803234523908879	0.826666666666667	0.0842620450055602
GCF_002156965.1_ASM215696v1	1602	1234233	770.432584269663	633	535.712211479711	0.316241749981429	0.315714861791863	0.0387364234580565	0.432167343465052	0.432432432432432	0.05912483931174	0.330265482102502	0.332520782179097	0.0609474205349753	0.186292393259248	0.177285318559557	0.0551298706676903
GCF_002197185.1_ASM219718v1	1967	1715805	872.29537366548	759	597.317332428485	0.562168261781139	0.568093385214008	0.0359244242956806	0.569066148920039	0.572916666666667	0.0456642435712325	0.372139213761992	0.37292817679558	0.0478303089237337	0.745299422661385	0.758823529411765	0.0765914989562912
GCF_002214165.1_ASM221416v1	961	841856	876.020811654526	723	643.554550899215	0.397668974657164	0.402697495183044	0.0455526845168414	0.433505887970212	0.437352245862884	0.0571683808537732	0.338183730496089	0.335766423357664	0.05891408255013	0.42131740589042	0.428571428571429	0.0816670735496759
GCF_002214365.1_ASM221436v1	1972	1699523	861.827079107505	747	564.929825535699	0.569127125379228	0.582674561513144	0.0504112137704443	0.569869095000854	0.574514744307578	0.053331763188971	0.382294177755727	0.381843156843157	0.0539158340465853	0.755219623358195	0.786253836762172	0.105859256246569
GCF_002214385.1_ASM221438v1	1817	1531795	843.035222894882	732	545.7226646679	0.518908819622723	0.523809523809524	0.0410637166133343	0.550735306004398	0.555891238670695	0.0480883063710715	0.362611343577811	0.364120781527531	0.0520159955170127	0.643382044095864	0.651567944250871	0.0865620778916978
GCF_002214465.1_ASM221446v1	2019	1778087	880.677067855374	750	691.388318860688	0.551309379468406	0.559400230680507	0.0411221877945792	0.565634012887135	0.570342205323194	0.050015937056842	0.373954896058243	0.374213836477987	0.0492775734633465	0.714340968622117	0.729957805907173	0.0855032084542166
GCF_002214485.1_ASM221448v1	1916	1623087	847.122651356994	735	542.258137143795	0.548090892045316	0.556015520630355	0.0381758995936333	0.563836848924313	0.568181818181818	0.0479759738138343	0.370653168450841	0.370584725288023	0.0523458955072491	0.709783495795549	0.725708103855232	0.0824596040585651
GCF_002214505.1_ASM221450v1	2119	1858535	877.081170363379	744	662.547406695072	0.555504355844498	0.564304461942257	0.0410852376562923	0.56383404075563	0.568702290076336	0.0482623066127122	0.371987248191938	0.372703412073491	0.0498828585545151	0.730692729050205	0.751054852320675	0.0875204240926915
GCF_002214525.1_ASM221452v1	1598	1401121	876.79662077597	757.5	569.467794088956	0.553398895179441	0.56395718188171	0.0436737917594253	0.567155529752175	0.573071852340145	0.0506956620886186	0.382292663031847	0.384301236418134	0.0502747600667104	0.710749735823872	0.732850569904842	0.0857168806386034
GCF_002214545.1_ASM221454v1	2268	1892985	834.649470899471	711	566.939934584145	0.536957609793853	0.547445255474453	0.045259965124586	0.55701808070513	0.56273239619097	0.0525091782645964	0.371772148103643	0.372633480649785	0.0518327266323951	0.682084161940399	0.703703703703704	0.0947979381409184
GCF_002214565.1_ASM221456v1	1999	1727448	864.156078039019	759	585.952754308833	0.559982851313359	0.566552901023891	0.0354773464099308	0.567802376927883	0.5703125	0.0452973029381009	0.373078940005292	0.373801916932907	0.0486782515353076	0.739066980399957	0.752941176470588	0.0760646285652624
GCF_002214585.1_ASM221458v1	2106	1875074	890.348528015195	750	692.127859544356	0.535637427277147	0.542953116066324	0.0390942912086164	0.556858660557083	0.559576139615795	0.0488244007124828	0.370852277705971	0.370689655172414	0.0515648687875742	0.67920225554801	0.69489490459577	0.0840466595563032
GCF_002214605.1_ASM221460v1	2126	1814693	853.571495766698	753	552.653384248431	0.449840289138577	0.455043384550434	0.0407662938486352	0.507685578986057	0.5110300081103	0.0492985312463908	0.347637735258923	0.347903220303762	0.0495178717535337	0.494197858430544	0.501561550435967	0.0849829644358791
GCF_002215405.1_ASM221540v1	2270	1921733	846.578414096916	738	545.234649548651	0.370461827964131	0.37037037037037	0.0370340303845217	0.443267899176052	0.446571411125359	0.0498890158811709	0.332816789377787	0.333333333333333	0.0526577296311646	0.335300291476428	0.328580669007577	0.0729088569083315
GCF_002215445.1_ASM221544v1	2337	1981959	848.078305519897	738	548.778646500888	0.370867673564034	0.370600414078675	0.0372166462261854	0.442594426826234	0.44578313253012	0.0500785681881316	0.332549389404457	0.332584269662921	0.0523473300753008	0.337458707795413	0.330188679245283	0.0740143392190079
GCF_002215485.1_ASM221548v1	2362	1997790	845.804403048264	736.5	548.217188939872	0.371022311796928	0.370871694815357	0.0373221571628785	0.442721161091775	0.445888081944503	0.0500009987399413	0.332055326099756	0.331999807972348	0.0526757666908529	0.338289598049265	0.331230095541401	0.0746801915239525
GCF_002215525.1_ASM221552v1	2299	1956079	850.83906046107	747	545.750697224918	0.370537397607507	0.370274914089347	0.0369591618893434	0.44258519964298	0.44578313253012	0.0500472250881243	0.332944253632563	0.333333333333333	0.052187183453169	0.336082164073361	0.329588014981273	0.0730425987372618
GCF_002215565.1_ASM221556v1	2280	1948566	854.634210526316	747	547.357722203661	0.370782924290161	0.370623590123915	0.0369243250524291	0.442452456788554	0.446028513238289	0.0500894812239968	0.333182471492459	0.333333333333333	0.0514684268526594	0.33671358476058	0.329728781856441	0.0736500255777429
GCF_002355635.1_ASM235563v1	2967	2653849	894.455342096394	786	588.515484359897	0.665462447761422	0.68013468013468	0.0571383060600638	0.69247117025501	0.698162729658793	0.0618620036523345	0.456883078575007	0.454802259887006	0.0660334520175627	0.847034099808122	0.885375494071146	0.108347460868518
GCF_002355655.1_ASM235565v1	2926	2618440	894.887218045113	768	606.845604713129	0.693663255847693	0.703618019750844	0.054970185893737	0.714678769985655	0.720804951769419	0.06371341048502	0.461762570218019	0.459259259259259	0.0685207314544557	0.904551464972168	0.939479286000262	0.0942808882061617
GCF_002787055.1_ASM278705v1	1933	1551298	802.533885152612	657	607.218567512683	0.425053113046793	0.431192660550459	0.0366942600389514	0.488895701366368	0.491803278688525	0.0507088148569455	0.356567966585216	0.356164383561644	0.0525228736398154	0.429695649125474	0.4375	0.0712093867208742
GCF_002788215.1_ASM278821v1	3354	2855547	851.385509838998	744	575.936252389547	0.596049178932718	0.607009169702299	0.0480576190741049	0.652770027407185	0.658215486550633	0.0576282974085468	0.42950789058012	0.428571428571429	0.0565281820985836	0.705872205600028	0.731198334265647	0.0939558778227633
GCF_002813085.1_ASM281308v1	1728	1614177	934.130208333333	762	842.581487592058	0.32014557618266	0.323792456050521	0.0349430654013082	0.434642266156088	0.437864165544707	0.0645334581731816	0.318324096998954	0.320277418220752	0.0575260032426135	0.207469441010975	0.20571635967698	0.0451988463468769
GCF_002813655.1_ASM281365v1	2382	2067761	868.077665827036	715.5	674.981194577378	0.412208731940521	0.418925723306388	0.0491658573313171	0.496214510634899	0.503632727976403	0.068239914741968	0.344302383431487	0.345955586102289	0.0548587632211039	0.396112186477349	0.401904179685731	0.0780763242673803
GCF_002813675.1_ASM281367v1	2409	2085860	865.861353258614	714	670.596338498531	0.41109853806893	0.418399495904222	0.0503401614941046	0.494904569523526	0.502890173410405	0.0699814015340641	0.343706509845791	0.345238095238095	0.054475570502553	0.394685232242718	0.4	0.0783926169788239
GCF_002813695.1_ASM281369v1	2405	2076385	863.361746361746	714	639.016712042672	0.411103428644742	0.417732310315431	0.0497006488544632	0.496131397664874	0.502994011976048	0.0676255896850613	0.343147433244175	0.345132743362832	0.0546956137237725	0.394033062739061	0.4	0.0786702470451571
GCF_002844335.1_ASM284433v1	3675	3236988	880.81306122449	762	580.070852525971	0.631665632458104	0.636363636363636	0.0450779266075355	0.67783604566748	0.682080924855491	0.0559803902528634	0.44395223534159	0.443661971830986	0.0587194727809683	0.773212108858452	0.787610619469027	0.0888934388478478
GCF_002906215.1_ASM290621v1	1657	1392202	840.194327097164	708	585.088927252846	0.424443957964798	0.429850746268657	0.0329843973146743	0.487048753299325	0.491525423728814	0.053901763288195	0.370469568218574	0.371345029239766	0.0505222550866258	0.415813914496662	0.419724770642202	0.0660836632231734
GCF_002906575.1_ASM290657v1	4882	4197085	859.706063088898	750	572.907781945321	0.66232132850123	0.672955974842767	0.0512288295353735	0.684143378794067	0.689827193503664	0.068101095343933	0.467277244678106	0.456521739130435	0.0829446787645305	0.835560933603002	0.871905469402916	0.0979416828159318
GCF_002945325.1_ASM294532v1	1801	1519559	843.730705163798	729	546.691890877406	0.335279532112386	0.336122733612273	0.0371840707458581	0.439126623752316	0.441558441558442	0.0590505146401776	0.314179434449828	0.31413612565445	0.0572335752390628	0.252533117540998	0.250440917107584	0.0437221175012489
GCF_002952775.1_ASM295277v1	3252	2914352	896.172201722017	769.5	622.958505660322	0.635991776587552	0.647058823529412	0.0500133666938571	0.682992408260472	0.689189189189189	0.0582577393312786	0.439007801694886	0.438202247191011	0.059285001718139	0.785975909298597	0.811711949353733	0.0942251620978769
GCF_003052125.1_ASM305212v1	1811	1548930	855.289895085588	741	552.959586508995	0.335791048112175	0.337135614702155	0.0360268164958263	0.43992364314496	0.441913439635535	0.0577663741593634	0.315770359570852	0.315068493150685	0.0556430621212458	0.251679890670467	0.25	0.0424079768832273
GCF_003058365.1_ASM305836v1	2574	2400492	932.592074592075	762	708.080924800404	0.661994036903294	0.669906060720537	0.0472258098481366	0.699457506346572	0.703343266902589	0.0581309673361761	0.460946689641556	0.459459459459459	0.0656480849317226	0.825577438471626	0.84735890125387	0.0750963746864017
GCF_003201675.1_ASM320167v1	2571	2101887	817.536756126021	699	544.903295342321	0.444597551619269	0.442477876106195	0.0495097789660201	0.480228580190794	0.484662576687117	0.0522701756807079	0.362532443844488	0.362385321100917	0.0550572547037173	0.491034432126245	0.475609756097561	0.108125966771003
GCF_003201765.1_ASM320176v1	2312	2010337	869.522923875433	747	557.766609786828	0.314127606916335	0.314685278208118	0.0339902510158093	0.405501424459347	0.409367045187846	0.0546570659902977	0.318838784433436	0.318181818181818	0.0543045909192925	0.218041696172722	0.207692307692308	0.0522033246184139
GCF_003201835.1_ASM320183v1	3120	2568388	823.201282051282	723	533.56462396754	0.32482506607751	0.321384110835955	0.0458974987611997	0.408828541971489	0.411764705882353	0.0593602990150166	0.323647742476922	0.32011891665357	0.0615770128873287	0.242006729329969	0.222222222222222	0.076619919862401
GCF_003268005.1_ASM326800v1	2168	2361476	1089.24169741697	771	1473.55826645192	0.344033735592513	0.350046554934823	0.0448037906591932	0.429012802040571	0.429662656929196	0.0702231729018845	0.308357562040586	0.311034751425917	0.0609930404086279	0.294731657640139	0.299144840417919	0.0782256576123643
GCF_003342675.1_ASM334267v1	3787	3282405	866.756007393715	735	607.927812913156	0.667687977661599	0.678240740740741	0.0576269380632811	0.699576576681932	0.703703703703704	0.0649407392837133	0.457978970490289	0.454545454545455	0.0687815679414143	0.845508755294678	0.887417218543046	0.103415115401605
GCF_003342695.1_ASM334269v1	3529	3088419	875.154151317654	747	621.232781632135	0.671959235884129	0.680555555555556	0.0539731432326508	0.702440068991059	0.706632653061224	0.0635823700506468	0.458446129013096	0.455882352941176	0.068662915651073	0.854993349292551	0.890140845070423	0.0934195707734981
GCF_003430805.1_ASM343080v1	3700	3230365	873.071621621622	750	607.778216212792	0.628831659695946	0.637498119413361	0.0469591757882061	0.681226715867875	0.688679245283019	0.0599331407240883	0.436407741445216	0.435747051114024	0.0620302631374986	0.768861786513927	0.791318305534231	0.087232261564818
GCF_003430825.1_ASM343082v1	3605	3180187	882.160055478502	765	615.533030299402	0.628791097737246	0.638095238095238	0.0470214731434922	0.681334902678203	0.689411764705882	0.0610295869706035	0.437564478546341	0.436657681940701	0.0617860098487215	0.76747520156707	0.791878172588833	0.0894987380458312
GCF_003431325.1_ASM343132v1	1521	1340951	881.624589086128	768	568.452185556006	0.580315294045035	0.581526104417671	0.0455894609551573	0.573867673220814	0.574712643678161	0.0523314987753649	0.435370506868793	0.434389140271493	0.0614844122303209	0.731711544119235	0.738317757009346	0.0825747271684432
GCF_003711245.1_ASM371124v1	1600	1490834	931.77125	789	655.58245888575	0.563313678917771	0.573269154961721	0.0501551305302225	0.545860817127016	0.550933932895192	0.0514107875693677	0.400159834797007	0.398822137755502	0.0506417735265653	0.743920899557606	0.762493628950051	0.102791076731687
GCF_003852095.1_ASM385209v1	2915	2323679	797.145454545455	714	522.076854212695	0.362510182410228	0.357021996615905	0.0488993932808842	0.428628842324988	0.433035714285714	0.0559630115824226	0.329411674952288	0.328767123287671	0.0576346980227151	0.329490489378867	0.302447552447552	0.102826233315093
GCF_003852135.1_ASM385213v1	2927	2331661	796.604373078237	714	521.324465353736	0.362558883071651	0.35702614379085	0.0488535490669996	0.428665297928288	0.43317230273752	0.0559692823945066	0.329402220446641	0.328767123287671	0.0576166329517642	0.329609655824224	0.302469135802469	0.102731528500758
GCF_003852155.1_ASM385215v1	2913	2322652	797.340199107449	714	522.190516375398	0.362545644934457	0.35702614379085	0.0489013523432067	0.428695786089672	0.433070866141732	0.0559280161620269	0.329398712519191	0.328767123287671	0.0576502228087911	0.329542963701802	0.302452316076294	0.102847705843094
GCF_003852175.1_ASM385217v1	2914	2322910	797.155113246397	714	522.19646749626	0.3625289695204	0.357024070203377	0.0489012436910877	0.428648429153615	0.433053290213723	0.0559768199531636	0.329373460371273	0.328767123287671	0.0576564430620375	0.32956554636258	0.302460725939382	0.102837276708994
GCF_003852195.1_ASM385219v1	2927	2331661	796.604373078237	714	521.324465353736	0.362558883071651	0.35702614379085	0.0488535490669996	0.428665297928288	0.43317230273752	0.0559692823945066	0.329402220446641	0.328767123287671	0.0576166329517642	0.329609655824224	0.302469135802469	0.102731528500758
GCF_003852215.1_ASM385221v1	2927	2331661	796.604373078237	714	521.324465353736	0.362558883071651	0.35702614379085	0.0488535490669996	0.428665297928288	0.43317230273752	0.0559692823945066	0.329402220446641	0.328767123287671	0.0576166329517642	0.329609655824224	0.302469135802469	0.102731528500758
GCF_003856835.1_ASM385683v1	3542	3103187	876.111518915867	747	609.334532439326	0.662026943124003	0.670050848622277	0.0503714076323508	0.69548549213378	0.69907208523069	0.0601392298745386	0.452906324786722	0.451839343199057	0.0671632843800436	0.837688528364672	0.867469879518072	0.0899840231443131
GCF_003967175.1_Sacidi_1.0	2329	1911384	820.688707599828	723	534.65497325523	0.514714088583785	0.514767932489452	0.0491046023062095	0.531683971253404	0.534798534798535	0.0538120076555425	0.409982244671595	0.404907975460123	0.064645309220429	0.602477991913468	0.595959595959596	0.0981895298968834
GCF_003990725.1_ASM399072v1	2698	2412527	894.190882134915	784.5	584.217299201742	0.681057716605182	0.689349768778903	0.0539234599879276	0.704661660376462	0.709910714285714	0.0605047856597404	0.463602784640698	0.460971076253513	0.0653864086720657	0.874910453358929	0.904411764705882	0.0966883054447556
GCF_004087835.1_ASM408783v1	3387	2963122	874.851490994981	744	628.026379684354	0.645905128562943	0.655388471177945	0.0544442577712773	0.680669441988448	0.689165186500888	0.0646506354650302	0.441089473295305	0.43956043956044	0.0640764088391386	0.815958155202679	0.848232848232848	0.0974019835134584
GCF_004114375.1_ASM411437v1	3543	3088915	871.836014676828	735	630.93106782325	0.664431961126602	0.682758620689655	0.0698499571257464	0.696161863641268	0.705035971223022	0.070562943923998	0.463419554242074	0.458923512747875	0.0751660009668827	0.833723925183116	0.894067796610169	0.131745657016729
GCF_004126515.1_ASM412651v1	3661	3186874	870.492761540563	750	598.819276553603	0.66902991886255	0.688888888888889	0.0729105603421836	0.70014859261979	0.706666666666667	0.0699986670744265	0.460763782899323	0.457142857142857	0.0701792376005333	0.846180985221013	0.91497975708502	0.139479949421539
GCF_004799605.1_ASM479960v1	2496	2167879	868.541266025641	747	579.631593227608	0.665678587372465	0.681065842981476	0.0625361644233368	0.6930818337923	0.698999402628435	0.0646157170447614	0.459080936027536	0.458074555568576	0.067913801187526	0.844871718944064	0.888888888888889	0.113565261168153
GCF_004799625.1_ASM479962v1	4967	4173412	840.227904167506	711	582.544991342019	0.653558714925894	0.664646464646465	0.0550088453731281	0.686658033966067	0.694352159468439	0.0632550880342509	0.449907061049961	0.447432762836186	0.0706127108388132	0.824118926721884	0.858208955223881	0.102460218885547
GCF_004799645.1_ASM479964v1	4190	3692088	881.166587112172	768	616.957606650152	0.611262707481702	0.618013597364347	0.0424485803602459	0.670767154460638	0.676078483479493	0.0562378474318378	0.432521076128077	0.43146771037182	0.0584154803705824	0.730501539998362	0.744077681577682	0.0803254804629214
GCF_004799665.1_ASM479966v1	3344	3065208	916.629186602871	774	665.775554896598	0.642592197312686	0.65	0.0419213356285423	0.683231040291086	0.687572843822844	0.0555680419081496	0.439067380837018	0.438163074039363	0.0596296336772333	0.805481319384731	0.826573930479189	0.0802901032545729
GCF_004799685.1_ASM479968v1	3616	3220101	890.514657079646	775.5	629.932430727021	0.663182970677833	0.6747421684419	0.0569834180494823	0.690298193353528	0.695035460992908	0.0637250295091386	0.452220779316955	0.449261092643446	0.0680171560023942	0.847031746585555	0.888111888111888	0.107994289287041
GCF_004803735.1_ASM480373v1	3305	2878315	870.897125567322	765	575.683677409252	0.660189967724292	0.670454545454545	0.0517380390353402	0.69204699424204	0.7	0.0620890313963838	0.450051114451108	0.448430493273543	0.064290402827793	0.838476019291623	0.867132867132867	0.0943972978210442
GCF_005155585.1_ASM515558v1	3030	2623147	865.725082508251	762	567.844116727926	0.66162118337925	0.670158608222753	0.0459189130998552	0.691187222400919	0.695761505983345	0.0570341204367192	0.448440553288804	0.447074385309679	0.0627332878331588	0.845236074871751	0.870698362939742	0.0880791484813034
GCF_005310945.1_ASM531094v1	4176	3620077	866.876676245211	747	591.181292089787	0.617654900931986	0.625811722538478	0.0474128154626624	0.669879605541726	0.674835900296023	0.0576405013316148	0.440852614065164	0.439482065035199	0.0599697532373829	0.742234323172291	0.762313460266118	0.0935336655118898
GCF_005406325.1_ASM540632v1	3832	3328620	868.637787056367	742.5	595.487881559233	0.610009515916423	0.616858237547893	0.0424083542454349	0.662998608535664	0.666666666666667	0.0579059924200106	0.435745175363565	0.434426229508197	0.0573935570823605	0.731285886834398	0.747252747252747	0.0833631361368461
GCF_005576615.1_ASM557661v1	4514	3917401	867.833628710678	759	584.0219627845	0.639211258509796	0.654884608710741	0.0617932867102131	0.676426978856651	0.684631343759974	0.0642388991873865	0.44196319390267	0.440447803419149	0.0642121359653658	0.79924907289321	0.845238095238095	0.120811127964476
GCF_005890195.1_ASM589019v1	3723	3180382	854.252484555466	738	594.219614909127	0.646023406125398	0.655971479500891	0.0517731461159326	0.68257586666628	0.688622754491018	0.0586460246958348	0.450202695259754	0.448946515397083	0.0644653503642516	0.805297201713565	0.833333333333333	0.0949346809055616
GCF_005954745.1_ASM595474v1	3850	3376843	877.102077922078	759	623.642905098422	0.635798723890499	0.642575122292103	0.0482758035212339	0.677187103114218	0.681585493584708	0.0606325541104095	0.440073461868719	0.43857535404777	0.0614806666123864	0.790135959011055	0.812796634950626	0.0881745654673769
GCF_006274605.1_ASM627460v1	2364	2032021	859.568950930626	736.5	617.915822345117	0.552948815797539	0.564759083112428	0.0464904359622607	0.565319960062575	0.569475585450922	0.0510842512148493	0.377096696852131	0.37648830616584	0.0568847740404107	0.716433612312076	0.741957046748318	0.0992455721105205
GCF_006740685.1_ASM674068v1	1747	1349307	772.356611333715	630	577.390933667384	0.339437801309473	0.339285714285714	0.0332031552805484	0.454861036396979	0.457219251336898	0.0567644507244379	0.338327014437764	0.337254901960784	0.0605479097336936	0.225126256957365	0.219298245614035	0.0503888211976532
GCF_900012635.1_Pyrococcus_chitonophagus_genome_sequence	2137	1822957	853.044922788956	753	551.789285492202	0.449737391551771	0.455098934550989	0.0412250748994567	0.507617153205918	0.510869565217391	0.0510308572309393	0.347403494425029	0.347826086956522	0.0494115090294792	0.49419178624596	0.501182033096927	0.0853607371350912
GCF_900036045.1_Methanoculleus_sp_MAB1	2714	2361371	870.070375829035	732	618.861187795579	0.605808578547488	0.616058636921818	0.0574293822374503	0.614735453527543	0.622047244094488	0.0710411587917794	0.456509562507861	0.441336289340984	0.0921104698925541	0.746203481071569	0.768743308351178	0.10005132481513
GCF_900079115.1_SSOP1	3204	2633287	821.874843945069	744	516.832862305886	0.363502135809735	0.358597826607305	0.0473856537025236	0.427184223768248	0.430379746835443	0.0539136209446754	0.331722350604968	0.330188679245283	0.0561489451541068	0.331601793012909	0.306503458227596	0.0987189981746395
GCF_900079125.1_MBBA	2466	2128071	862.964720194647	741	579.500215503868	0.610150163347891	0.617955625643384	0.0524438414843621	0.626762185682054	0.632087118565106	0.0602723427774054	0.436494242007268	0.434810659186536	0.0605812847871172	0.767196924770875	0.788853865281334	0.0913238071440574
GCF_900090055.1_C.divulgatum_PM4	1812	1653591	912.577814569536	805.5	618.358292966528	0.379200464029783	0.380952380952381	0.032575175838704	0.445122384517662	0.447087104072398	0.0503075279708937	0.342229774309681	0.34244499792445	0.0472157453887473	0.350249168838136	0.347107438016529	0.0532569023694247
GCF_900095295.1_MCBB	2302	1985023	862.303649000869	729	592.557934736207	0.407605336072172	0.415174288455389	0.0457269524313335	0.493454132680364	0.5	0.0654155005485108	0.347306329122105	0.347873656169727	0.0544245144697609	0.382055477429918	0.38422348975888	0.07852863263702
GCF_900095815.1_SIV6	1730	1510920	873.364161849711	756	571.282099218274	0.492982291824884	0.498801793444651	0.0400805529126953	0.541264039105293	0.548085373509102	0.0578311754383537	0.391381151706538	0.392156862745098	0.0543339021283428	0.546306116435651	0.554824750816217	0.0742385572580136
